Id,CreationDate,Score,ViewCount,Tags,AnswerCount,FavoriteCount
"67227","2020-01-29 15:24:09","3","64","<nlp><gaussian><markov-hidden-model><speech-to-text>","1",""
"67233","2020-01-29 19:01:03","1","720","<gan><generative-models><image>","1",""
"67234","2020-01-29 19:07:46","4","26","<machine-learning><statistics>","0",""
"67236","2020-01-29 19:12:48","3","30","<feature-selection><multiclass-classification><feature-extraction><correlation><mutual-information>","1",""
"67239","2020-01-29 20:58:37","2","82","<neural-network><deep-learning><autoencoder>","0",""
"67242","2020-01-29 22:11:33","1","37","<keras><lstm><rnn>","0",""
"67243","2020-01-29 23:30:38","1","97","<neural-network><cnn><gradient-descent><backpropagation><terminology>","1",""
"67244","2020-01-29 23:44:08","2","30","<knime>","0",""
"67245","2020-01-29 23:54:12","4","75","<nlp><information-retrieval><ensemble><f1score>","1",""
"67246","2020-01-30 00:27:28","5","82","<cnn><object-detection><audio-recognition>","2","1"
"67248","2020-01-30 01:19:26","2","41","<machine-learning><deep-learning><time-series><anomaly-detection>","0",""
"67249","2020-01-30 03:26:21","2","3411","<python><numpy>","1",""
"67250","2020-01-30 04:53:09","2","1750","<machine-learning><classification><decision-trees><sentiment-analysis>","1",""
"67256","2020-01-30 07:05:20","0","46","<python><statistics><probability><distribution><descriptive-statistics>","1",""
"80405","2020-08-17 16:16:23","1","27","<python><scikit-learn><nlp>","1",""
"80406","2020-08-17 16:28:09","3","396","<cross-validation><one-hot-encoding><categorical-encoding>","1",""
"80409","2020-08-17 17:15:32","1","28","<nlp><similar-documents><doc2vec>","0",""
"80410","2020-08-17 17:22:09","1","1245","<deep-learning><keras><loss-function><one-hot-encoding>","1",""
"80411","2020-08-17 17:23:34","0","30","<machine-learning><regression><predictive-modeling><lstm>","1",""
"80412","2020-08-17 17:48:26","0","22","<recommender-system><metric><ab-test>","1",""
"80417","2020-08-17 20:27:15","1","151","<machine-learning><neural-network><deep-learning><reinforcement-learning><discounted-reward>","1",""
"80418","2020-08-17 21:11:07","-1","37","<classification><machine-learning-model><probability>","1",""
"80421","2020-08-17 15:17:15","1","1496","<python><machine-learning><scikit-learn><cross-validation>","1",""
"80423","2020-08-18 00:10:17","0","33","<machine-learning><feature-extraction><geospatial>","0",""
"80430","2020-08-18 05:59:21","0","229","<machine-learning>","1",""
"80433","2020-08-18 08:41:15","0","1899","<machine-learning><keras><tensorflow><dataset><python-3.x>","1",""
"80436","2020-08-18 11:48:51","8","1385","<cnn><training><convolution><backpropagation>","4","6"
"80438","2020-08-18 12:38:46","4","400","<apache-spark><jupyter><kernel><scala>","1",""
"80447","2020-08-18 13:52:40","2","41","<deep-learning><feature-extraction><rbm>","1",""
"80448","2020-08-18 14:00:15","0","24","<python><beginner><jupyter>","1",""
"80449","2020-08-18 14:06:49","0","161","<rnn><word-embeddings><word2vec><nlp>","1",""
"80451","2020-08-18 14:22:45","0","35","<machine-learning><deep-learning><convolution><object-detection>","0",""
"80456","2020-08-18 15:22:57","1","55","<python><web-scraping>","1","1"
"80458","2020-08-18 15:55:30","1","18","<classification><auc>","0",""
"80459","2020-08-18 16:25:04","1","77","<machine-learning><classification><predictive-modeling><forecast>","2",""
"80460","2020-08-18 16:58:43","0","19","<deep-learning><keras><gan><generative-models>","1",""
"80461","2020-08-18 17:01:01","0","21","<neural-network><convolution><autoencoder>","1",""
"80462","2020-08-18 17:24:37","0","874","<python><mathematics>","2",""
"80464","2020-08-18 18:33:32","0","14","<python-3.x>","1",""
"80466","2020-08-18 19:21:20","0","57","<dataset><data><image-classification><image-recognition>","1",""
"80468","2020-08-18 19:38:23","1","40","<machine-learning><image-classification><image-recognition>","0",""
"80474","2020-08-18 21:11:00","1","54","<pytorch>","1",""
"80475","2020-08-18 21:52:44","0","222","<nlp><dataset><regression>","1",""
"80476","2020-08-18 22:24:15","2","28","<lstm><training><rnn><gru>","1",""
"80479","2020-08-18 23:43:34","2","34","<dataset><statistics><text-classification><confidence>","1",""
"80480","2020-08-19 01:04:53","1","20","<explainable-ai>","1",""
"80483","2020-08-19 04:09:42","1","167","<deep-learning><nlp><transformer><text-generation>","1",""
"80487","2020-08-19 05:02:41","0","101","<machine-learning><python><statistics><probability>","1",""
"80488","2020-08-19 05:21:41","0","31","<word-embeddings><word2vec><nlp>","1",""
"80491","2020-08-19 06:10:27","0","61","<time-series><lstm><rnn><deep-learning>","1","1"
"80495","2020-08-19 07:14:06","2","134","<keras><lstm>","2",""
"80504","2020-08-19 10:31:33","0","49","<cnn><predictive-modeling><image-classification><multiclass-classification><image-preprocessing>","2",""
"80513","2020-08-19 13:10:37","1","36","<classification><regression><decision-trees><cart>","0",""
"80515","2020-08-19 13:43:06","1","76","<keras><tensorflow><autoencoder><overfitting>","0",""
"80516","2020-08-19 14:09:17","0","29","<audio-recognition>","0",""
"80520","2020-08-19 15:34:02","1","98","<machine-learning><time-series><predictive-modeling><probability>","2",""
"80521","2020-08-19 15:46:30","0","38","<machine-learning><graphs><mathematics>","0",""
"80526","2020-08-19 16:54:55","0","44","<nlp><clustering><text-mining>","1",""
"80530","2020-08-19 18:28:56","1","276","<xgboost><overfitting><boosting><adaboost><catboost>","2",""
"80531","2020-08-19 19:22:23","7","1113","<machine-learning><python><r><predictive-modeling><model-selection>","6","6"
"80535","2020-08-19 20:47:49","3","292","<deep-learning><classification><training><loss-function><accuracy>","2","1"
"80537","2020-08-19 21:00:18","0","225","<deep-learning><nlp><rnn><transformer><attention-mechanism>","2",""
"67257","2020-01-30 07:42:23","2","80","<machine-learning><r><decision-trees><class-imbalance>","1",""
"67258","2020-01-30 07:48:18","1","173","<dataset><bigdata><sampling><randomized-algorithms>","1",""
"67263","2020-01-30 09:25:40","1","66","<machine-learning><r><regression><statistics><decision-trees>","0",""
"67264","2020-01-30 09:31:13","0","30","<machine-learning><deep-learning><cnn><normalization>","1",""
"67266","2020-01-30 10:45:04","2","3880","<python><deep-learning><keras><machine-learning-model>","2","2"
"67268","2020-01-30 11:31:53","3","43","<multiclass-classification>","1",""
"67269","2020-01-30 11:42:10","1","18","<convolution><text-classification>","0",""
"67271","2020-01-30 13:04:36","3","252","<neural-network><deep-learning><graphs>","2",""
"67272","2020-01-30 13:09:21","2","149","<orange><plotting><orange3>","1",""
"67274","2020-01-30 13:28:41","3","3683","<nlp><text-mining><feature-engineering><word2vec><tfidf>","1",""
"67280","2020-01-30 15:33:28","2","372","<python><deep-learning><computer-vision><opencv>","0",""
"67282","2020-01-30 15:54:10","1","43","<data-mining><text-mining><topic-model><lda>","2",""
"67284","2020-01-30 16:02:03","2","529","<machine-learning><python><named-entity-recognition>","0",""
"67285","2020-01-30 17:03:31","0","96","<keras><scikit-learn><gridsearchcv>","0",""
"67288","2020-01-30 19:01:32","1","78","<machine-learning><reinforcement-learning>","1",""
"67289","2020-01-30 19:46:01","1","59","<machine-learning><python><neural-network><knowledge-base>","0",""
"67295","2020-01-31 00:18:49","3","39","<bayesian><markov-process>","1",""
"67296","2020-01-31 00:19:05","1","20","<dataset><pyspark><json>","0",""
"67298","2020-01-31 00:36:06","4","199","<reinforcement-learning>","2",""
"67301","2020-01-31 01:01:16","1","166","<python><deep-learning><keras><lstm><gru>","1",""
"67305","2020-01-31 02:09:18","2","28","<lstm><backpropagation><mathematics>","0",""
"67308","2020-01-31 03:38:17","1","200","<machine-learning><neural-network><lstm><pattern-recognition>","0","1"
"67310","2020-01-31 05:43:20","4","515","<cnn><deep-learning>","2","1"
"67311","2020-01-31 05:48:07","2","28","<python><clustering><recommender-system><ranking><matrix>","1","2"
"67312","2020-01-31 06:22:51","1","46","<machine-learning><random-forest><class-imbalance>","1",""
"67313","2020-01-31 07:55:16","3","1910","<machine-learning><python><time-series><pandas><numpy>","0","1"
"67317","2020-01-31 09:53:26","1","125","<gradient-descent><gan><generative-models>","1",""
"67318","2020-01-31 10:07:47","1","435","<deep-learning><convolution>","2",""
"67320","2020-01-31 10:24:54","1","22","<gradient-descent><convolution><backpropagation><scipy>","0",""
"67321","2020-01-31 11:05:24","4","23","<data-leakage>","2",""
"67322","2020-01-31 11:19:44","1","33","<machine-learning><python><deep-learning><keras><gan>","0",""
"67323","2020-01-31 11:37:25","1","48","<optimization><gradient-descent><rbf>","1",""
"67326","2020-01-31 11:49:12","3","46","<machine-learning><nlp><text><text-classification>","1",""
"67327","2020-01-31 12:22:46","1","14","<sql>","0",""
"67330","2020-01-31 13:14:51","2","49","<deep-learning><clustering><unsupervised-learning>","1","1"
"67331","2020-01-31 13:20:49","1","40","<python><clustering><data-analysis>","1","1"
"67334","2020-01-31 14:46:01","2","3787","<keras><cnn><convolution><pooling>","2","2"
"67338","2020-01-31 16:25:03","3","95","<machine-learning><classification><scikit-learn><predictive-modeling><naive-bayes-classifier>","1",""
"67340","2020-01-31 16:53:33","2","20","<feature-selection><image-classification><feature-extraction>","1",""
"67341","2020-01-31 17:08:57","2","29","<deep-learning><feature-selection>","1",""
"67342","2020-01-31 17:09:22","5","922","<machine-learning><python><xgboost><probability-calibration>","1","3"
"67344","2020-01-31 18:21:26","1","38","<gradient-descent><julia>","0",""
"67346","2020-01-31 18:49:12","-1","70","<clustering><k-means><matlab>","1",""
"67347","2020-01-31 19:19:05","4","142","<machine-learning><python><tensorflow><numpy><matrix>","1","0"
"67348","2020-01-31 19:42:19","2","3287","<python><pandas><matplotlib><variance>","1",""
"67351","2020-01-31 21:31:36","1","47","<python><tensorflow>","0",""
"67353","2020-02-01 01:18:29","3","44","<machine-learning><naive-bayes-classifier><classifier>","1",""
"67354","2020-02-01 03:06:28","2","261","<image-classification><object-detection><yolo>","1","1"
"67355","2020-02-01 03:08:23","1","27","<missing-data><descriptive-statistics>","0",""
"67358","2020-02-01 09:50:07","1","42","<machine-learning><python><object-detection><named-entity-recognition>","0",""
"67360","2020-02-01 10:29:07","2","756","<evaluation><named-entity-recognition><f1score>","1",""
"67361","2020-02-01 11:03:01","1","37","<python><predictive-modeling><binary>","1",""
"67362","2020-02-01 11:18:22","2","850","<neural-network><keras><convolution><accuracy><evaluation>","2",""
"80541","2020-08-19 22:00:30","2","952","<machine-learning><neural-network><deep-learning><classification><tensorflow>","3",""
"80543","2020-08-20 00:19:19","2","193","<nlp><bert>","4",""
"80546","2020-08-20 01:13:30","1","52","<machine-learning><tensorflow><cnn><object-detection>","1",""
"80547","2020-08-20 03:22:58","0","3491","<tensorflow><computer-vision><deep-learning>","0",""
"80555","2020-08-20 08:21:22","0","767","<machine-learning><deep-learning><machine-learning-model><data-science-model><model-selection>","3",""
"80559","2020-08-20 08:53:21","1","89","<deep-learning><loss-function><unsupervised-learning><gan><generative-models>","1","1"
"80560","2020-08-20 09:10:24","1","81","<scikit-learn><time-series><evaluation><model-selection><feature-scaling>","1",""
"80564","2020-08-20 10:30:30","0","114","<machine-learning><neural-network>","0",""
"80570","2020-08-20 12:44:13","0","38","<machine-learning><python><svm><algorithms><naive-bayes-classifier>","1",""
"80576","2020-08-20 14:13:26","1","1495","<python><keras><tensorflow>","2",""
"80580","2020-08-20 15:05:56","1","124","<pytorch><softmax>","0",""
"80584","2020-08-20 17:41:15","1","30","<boosting>","0",""
"80587","2020-08-20 18:00:46","0","35","<reinforcement-learning>","1",""
"80591","2020-08-20 18:58:25","2","82","<machine-learning><dataset><preprocessing><data-wrangling>","1",""
"80593","2020-08-20 19:31:38","2","112","<machine-learning><probability><naive-bayes-classifier>","1",""
"80595","2020-08-21 02:00:07","4","4042","<machine-learning><deep-learning><nlp><word-embeddings><bert>","2","1"
"80596","2020-08-21 02:13:20","1","44","<pandas><terminology>","1",""
"80597","2020-08-21 04:20:06","3","50","<machine-learning><decision-trees><xgboost>","1",""
"80598","2020-08-21 04:37:12","0","284","<deep-learning><nlp>","1",""
"80604","2020-08-21 07:00:51","0","29","<neural-network><mathematics><linear-algebra>","1",""
"80606","2020-08-21 08:35:22","3","97","<machine-learning><feature-selection><data-cleaning><feature-engineering><one-hot-encoding>","2",""
"80608","2020-08-21 09:16:22","0","26","<classification><scikit-learn><normalization><model-selection><pipelines>","2",""
"80611","2020-08-21 09:54:20","0","37","<machine-learning><python><svm><encoding><one-hot-encoding>","1","1"
"80614","2020-08-21 11:25:43","1","43","<metric>","1",""
"80623","2020-08-21 15:20:00","1","62","<r><feature-selection><correlation><pca><boruta>","0",""
"80624","2020-08-21 15:29:49","2","705","<linear-regression><feature-scaling><interpretation><ridge-regression><lasso>","2",""
"80626","2020-08-21 15:53:53","1","28","<dataset><regression><data><sampling><lasso>","0",""
"80627","2020-08-21 16:11:06","0","248","<neural-network><deep-learning><visualization>","2",""
"80628","2020-08-21 17:33:08","0","1335","<deep-learning><keras><tensorflow><lstm><speech-to-text>","1",""
"80629","2020-08-21 17:44:20","-1","47","<machine-learning><python><keras>","2",""
"80631","2020-08-21 18:13:24","0","73","<neural-network><convolution><neural>","1",""
"80632","2020-08-21 18:39:41","3","124","<machine-learning>","2",""
"80635","2020-08-21 18:49:55","1","46","<predictive-modeling><bayesian><poisson>","0",""
"80636","2020-08-21 23:05:30","0","20","<visualization><data-analysis>","1",""
"80639","2020-08-22 03:34:01","1","156","<nlp><similarity><language-model>","2",""
"80646","2020-08-22 09:24:18","1","51","<python><dataset><pandas><preprocessing>","2",""
"80647","2020-08-22 10:48:36","1","33","<r><markov-process><rstudio><markov-hidden-model>","0",""
"80649","2020-08-22 11:24:02","0","55","<neural-network><lstm><normalization><feature-scaling>","1",""
"80654","2020-08-22 14:28:37","2","54","<anomaly-detection><nlp><outlier><tfidf><bag-of-words>","1",""
